Dataset	Random-mean	P-value
654	0.19748562	3.2634686773610775e-57
655	0.20063169	1.2842791550420742e-59
656	0.19900244	2.269096037310646e-58
657	0.19742713	3.616258741537346e-57
658	0.20108454	5.772774792272988e-60
659	0.197534	2.9977901932034057e-57
660	0.19461119	4.9919306055466705e-55
661	0.19417596	1.0663094823296419e-54
662	0.2004628	1.730246827380045e-59
663	0.19475167	3.9067032143272586e-55
664	0.19993349	4.401147615574775e-59
665	0.20449621	1.3714644014003598e-62
666	0.1906054	5.240087683206057e-52
667	0.19635005	2.389292570955919e-56
668	0.19872671	3.6861074824677004e-58
669	0.19391717	1.673870069241126e-54
670	0.19403052	1.3739109351992464e-54
671	0.19729198	4.584046251513726e-57
672	0.1965293	1.7455183558234443e-56
673	0.19831252	7.636502461817979e-58
674	0.19630353	2.592066904992605e-56
675	0.20379765	4.737874682928891e-62
676	0.20025917	2.478189861506148e-59
677	0.19989754	4.689112764277122e-59
678	0.19739763	3.8083946828347364e-57
679	0.19738058	3.924058346313513e-57
680	0.20096851	7.085798115303188e-60
681	0.19639123	2.2230566967496027e-56
682	0.19976879	5.883728732746961e-59
683	0.19402919	1.3770985327235806e-54
684	0.19836657	6.944309545254895e-58
685	0.19105738	2.3985268246564713e-52
686	0.19795884	1.4217205195791e-57
687	0.1960979	3.7151841436990182e-56
688	0.1971026	6.390250599111888e-57
689	0.19924287	1.486032376839531e-58
690	0.19413139	1.152443412830805e-54
691	0.19312939	6.594160387265525e-54
692	0.19621037	3.0512730365158913e-56
693	0.19473344	4.032991209734138e-55
694	0.19822322	8.934350845553534e-58
695	0.20206833	1.0140718328969768e-60
696	0.19260168	1.6497315250894652e-53
697	0.19968173	6.859415376420029e-59
698	0.1960664	3.9257529751851873e-56
699	0.19920069	1.600602246973619e-58
700	0.19592644	5.015166143784853e-56
701	0.19839322	6.626453059227852e-58
702	0.2018042	1.6179827242044329e-60
703	0.19682595	1.0379382424920734e-56
704	0.20174068	1.8103287881509187e-60
705	0.19726404	4.8143420904756194e-57
706	0.19426322000000001	9.158489655398521e-55
707	0.19780808	1.8527442344070726e-57
708	0.19391719	1.6738117538207184e-54
