Dataset	Random-mean	P-value
481	0.1978894	5.484730601650343e-43
482	0.19589789	1.5096689720775931e-41
483	0.19766108	8.034618822339934e-43
484	0.19062254	8.276880168466393e-38
485	0.200138	1.2476395016287749e-44
486	0.20043767	7.512072861149509e-45
487	0.19368622	5.75436012472031e-40
488	0.19733971	1.3741169894113855e-42
489	0.19474455	1.0134003638695684e-40
490	0.19215122	7.013953425567152e-39
491	0.19982861	2.1049126620333545e-44
492	0.19966849	2.758396794592087e-44
493	0.1994471	4.0073886110384306e-44
494	0.19549402	2.944585702470127e-41
495	0.19836253	2.4828558480627807e-43
496	0.19052526	9.677179710004184e-38
497	0.19995875	1.6893912746833214e-44
498	0.19732177	1.4158673591327231e-42
499	0.19899935	8.518791417500311e-44
500	0.19775713	6.842825658131991e-43
501	0.19856962	1.7540260152758866e-43
502	0.19295506	1.8987028101627535e-39
503	0.19418079	2.5591323212440778e-40
504	0.19503031	6.329680765607707e-41
505	0.20043359	7.564176940184988e-45
506	0.19877862	1.2347273927171245e-43
507	0.19838969	2.3722896380314627e-43
508	0.19960289	3.081326497671322e-44
509	0.19713593	1.9302209666079453e-42
510	0.20083485	3.830491604916133e-45
511	0.1990531	7.782144515731089e-44
512	0.19466213	1.1605812085263975e-40
513	0.19589002	1.529472054752998e-41
514	0.2005128	6.614118992662002e-45
515	0.19298544	1.8069973895202012e-39
516	0.19963963	2.8960851000272773e-44
517	0.19749852	1.0541490563872916e-42
518	0.19564778	2.2836832947389994e-41
519	0.19546864	3.070693184154801e-41
520	0.19599703	1.2810427240048694e-41
521	0.19930885	5.058991246687667e-44
522	0.19755107	9.655790968132217e-43
523	0.19876514	1.263017797624711e-43
524	0.19626864	8.165532156439752e-42
525	0.19810813	3.803033570269282e-43
526	0.19767885	7.799509368583987e-43
527	0.19499102	6.753114400297374e-41
528	0.19832192	2.657831806090111e-43
529	0.20019022	1.1421352273365957e-44
530	0.19781788	6.181800869264449e-43
531	0.19832391	2.6489778729964473e-43
532	0.19507982	5.833589758269233e-41
533	0.19335677	9.859904115344015e-40
534	0.20096079	3.093079517358894e-45
535	0.20363952	3.1801554461913034e-47
536	0.19645268	6.015935345632427e-42
537	0.19821893	3.1586934125968537e-43
538	0.19667643	4.147831576152624e-42
539	0.19536252	3.6589740731232155e-41
540	0.1972931	1.4852297146549272e-42
541	0.20086787	3.621696986906679e-45
542	0.19676001	3.60954495094068e-42
543	0.19485545	8.442944343832852e-41
544	0.19341782	8.9241364597445e-40
545	0.1983531	2.5224341997956877e-43
546	0.19555453	2.6643625975358183e-41
547	0.19686883	3.011715861296686e-42
548	0.19380266	4.755904363675637e-40
549	0.19160245	1.705584548619367e-38
550	0.19783692	5.988032836875633e-43
551	0.19971985	2.529310819580977e-44
552	0.19668791	4.06940417599335e-42
553	0.19431083	2.0673026290127585e-40
554	0.19766397	7.995906541556822e-43
555	0.20094934	3.153814539725156e-45
556	0.19824534	3.0219261421508953e-43
557	0.1978241	6.117822754214956e-43
558	0.19986223	1.98869241436368e-44
559	0.2014467	1.353901885909502e-45
560	0.196469	5.855059031776708e-42
561	0.2014099	1.441415775127411e-45
562	0.19677101	3.54409500288728e-42
563	0.20456835	6.42101735674801e-48
564	0.19788541	5.5214679412080255e-43
565	0.20360803	3.357039872844e-47
566	0.19747311	1.0998363383221882e-42
567	0.20039803	8.033831700441952e-45
568	0.19749952	1.0523902752877912e-42
569	0.19872557	1.3498511236248465e-43
570	0.20070789	4.7513220681282164e-45
571	0.19681597	3.288657683844795e-42
572	0.19936555	4.597972298558478e-44
573	0.20051037	6.641413745065926e-45
574	0.19581776	1.7238411553347978e-41
575	0.19400425	3.4183653849640146e-40
576	0.19997585	1.6412581410127437e-44
577	0.19513905	5.290766432799808e-41
578	0.2015862	1.0676492695002638e-45
579	0.19602901	1.2149271620485206e-41
580	0.19373306	5.329792522394838e-40
581	0.19247219	4.165578615909176e-39
582	0.19301725	1.715702871810699e-39
583	0.2029559	1.02815309248447e-46
584	0.19597589	1.3267044681170057e-41
585	0.20302329	9.159881710131534e-47
586	0.19318219	1.3110839094112948e-39
587	0.20103109	2.7449262050179595e-45
588	0.19899222	8.621594035895247e-44
589	0.19561195	2.4230773813936454e-41
590	0.20075383	4.3950781683748614e-45
591	0.19386885	4.267388353238392e-40
592	0.19704833	2.2335821132831993e-42
593	0.19607408	1.1274841936551937e-41
594	0.192229	6.182522777447637e-39
595	0.20390825	2.003099348161707e-47
596	0.19318782	1.2990963213600648e-39
597	0.20055039	6.205865049875277e-45
598	0.19671108	3.9155889252683564e-42
599	0.20002576	1.5084515343240798e-44
600	0.201246	1.9049591855029363e-45
601	0.19781738	6.186972677095014e-43
602	0.19738683	1.2702116287107256e-42
603	0.19674138	3.7231532690627306e-42
604	0.19335494	9.88941476750508e-40
605	0.19926018	5.491302340723547e-44
606	0.19684384	3.13961847283584e-42
607	0.19821585	3.175040113176034e-43
608	0.19646168	5.92667943875447e-42
609	0.19612329	1.0391590677152449e-41
610	0.20395491	1.8485140143256348e-47
611	0.19685802	3.0663928807800145e-42
612	0.19594751	1.3905653053598186e-41
613	0.19793938	5.044677134996362e-43
614	0.19594816	1.3890689371119355e-41
615	0.20037437	8.362317456458164e-45
616	0.20097763	3.005866901072041e-45
617	0.19528747	4.141604489278606e-41
618	0.1973014	1.4648079771805405e-42
619	0.19709797	2.0562772210493286e-42
620	0.20448542	7.408933897472083e-48
621	0.19832314	2.6524002734354787e-43
622	0.19555887	2.645317258802304e-41
623	0.19784453	5.9122912987518245e-43
624	0.19516864	5.0387493399178e-41
625	0.19347678	8.104535372448688e-40
626	0.19718418	1.7810534741634343e-42
627	0.19877572	1.2407597754921314e-43
628	0.19466998	1.1456905730158305e-40
629	0.20119994	2.06015646962558e-45
630	0.1973754	1.2946730394052184e-42
631	0.19562193	2.3834201983415654e-41
632	0.19468469	1.1182980744380368e-40
633	0.19664731	4.353593846351526e-42
634	0.19743455	1.1729655272506801e-42
635	0.19492452	7.535093255098621e-41
636	0.19718777	1.770425557070232e-42
637	0.19581433	1.7336561110364425e-41
638	0.19779664	6.4053427956404266e-43
639	0.19695802	2.5961394038875995e-42
640	0.19682384	3.245871145408593e-42
641	0.19535124	3.727762591746696e-41
642	0.19902571	8.14922444330946e-44
643	0.19599339	1.2887918331595313e-41
644	0.19463346	1.2166226601996434e-40
645	0.2026895	1.6226673982458278e-46
646	0.19550535	2.889969085424764e-41
647	0.20015069	1.2211395684646151e-44
648	0.19764677	8.229075634113168e-43
649	0.19548644	2.981698512499262e-41
650	0.19679083	3.429138135011914e-42
651	0.20119195	2.0883339291081865e-45
652	0.19773717	7.075036989731844e-43
653	0.20270208	1.5880958494287418e-46
654	0.20080456	4.0325618517141795e-45
655	0.20136499	1.5558935324804335e-45
656	0.19142382	2.2762642927759965e-38
657	0.19667923	4.128565108387501e-42
658	0.19556592	2.614668386600063e-41
659	0.19612494	1.0363202033418437e-41
660	0.202689	1.624056868817699e-46
661	0.20121887	1.9949021736700284e-45
662	0.19647419	5.804802333750346e-42
663	0.19681328	3.3034108663957594e-42
664	0.19590925	1.4815339712727468e-41
665	0.1987908	1.2097090728527648e-43
666	0.19636835	6.920153473614558e-42
667	0.19738124	1.282116707844316e-42
668	0.20162863	9.93205145845727e-46
669	0.19400419	3.4187015673323852e-40
670	0.19375568	5.1360864916112105e-40
671	0.20199729	5.297211883303155e-46
672	0.19343272	8.709524776963589e-40
673	0.19304728	1.633739429776638e-39
674	0.20081702	3.9481828105195536e-45
675	0.19521889	4.637885621718844e-41
676	0.196303	7.71299085053302e-42
677	0.19759139	9.026868206904935e-43
678	0.19489007	7.975038714883939e-41
679	0.19499019	6.762357474980359e-41
680	0.19430542	2.0857462593694155e-40
681	0.19840147	2.3258737144987856e-43
682	0.19469483	1.099796724396309e-40
683	0.19755063	9.662889805912428e-43
684	0.19834791	2.5444847037522627e-43
685	0.19696214	2.5783890895203078e-42
686	0.19912414	6.905096303470932e-44
687	0.20047842	7.010911991856484e-45
688	0.19708718	2.093583345029194e-42
689	0.19503674000000001	6.262949141626902e-41
690	0.19829929	2.760617042939974e-43
691	0.19801302	4.459645519011103e-43
692	0.19509737	5.667205350666429e-41
